GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US31109003102,31109003102,"Census Tract 31.02, Lancaster County, Nebraska",5852,423,5475,455,231,253,20,31,76,100,0,14,14,23,36,42,25,39,11,17
1400000US31109003103,31109003103,"Census Tract 31.03, Lancaster County, Nebraska",2495,339,2068,328,85,126,0,10,125,130,0,10,121,132,96,66,36,48,60,56
1400000US31109003104,31109003104,"Census Tract 31.04, Lancaster County, Nebraska",5944,473,4709,438,263,227,36,42,597,256,0,14,0,14,339,215,98,120,241,192
1400000US31109003202,31109003202,"Census Tract 32.02, Lancaster County, Nebraska",3144,356,2696,353,246,137,20,31,16,25,0,10,0,10,166,94,27,39,139,85
1400000US31109003301,31109003301,"Census Tract 33.01, Lancaster County, Nebraska",4544,513,4005,424,371,438,0,10,65,83,0,10,47,50,56,55,0,10,56,55
1400000US31109003302,31109003302,"Census Tract 33.02, Lancaster County, Nebraska",3801,222,3402,293,97,102,0,10,48,71,0,10,178,96,76,87,0,10,76,87
1400000US31109003401,31109003401,"Census Tract 34.01, Lancaster County, Nebraska",6011,432,5028,518,276,164,46,27,307,229,0,14,287,271,67,46,0,14,67,46
1400000US31109003402,31109003402,"Census Tract 34.02, Lancaster County, Nebraska",6226,518,4785,619,979,622,48,78,172,161,111,121,65,71,66,64,0,14,66,64
1400000US31109003500,31109003500,"Census Tract 35, Lancaster County, Nebraska",161,94,96,84,25,18,26,33,0,10,0,10,0,10,14,26,0,10,14,26
1400000US31109003601,31109003601,"Census Tract 36.01, Lancaster County, Nebraska",1131,162,768,147,283,82,47,33,14,21,0,10,16,15,3,6,0,10,3,6
1400000US31109003604,31109003604,"Census Tract 36.04, Lancaster County, Nebraska",2719,122,2544,151,20,33,12,18,75,93,0,10,1,4,67,50,0,10,67,50
1400000US31109003605,31109003605,"Census Tract 36.05, Lancaster County, Nebraska",3280,256,2940,280,43,45,7,12,198,215,0,10,30,45,62,52,0,10,62,52
1400000US31109003607,31109003607,"Census Tract 36.07, Lancaster County, Nebraska",3776,214,3452,255,46,52,14,22,132,144,0,10,11,17,121,93,0,10,121,93
1400000US31109003608,31109003608,"Census Tract 36.08, Lancaster County, Nebraska",1109,135,963,196,0,10,0,10,132,133,0,10,0,10,14,22,0,10,14,22
1400000US31109003609,31109003609,"Census Tract 36.09, Lancaster County, Nebraska",2215,123,2116,126,0,10,0,10,68,89,0,10,10,15,21,35,0,10,21,35
1400000US31109003704,31109003704,"Census Tract 37.04, Lancaster County, Nebraska",5110,341,4683,394,162,216,12,20,95,84,0,14,28,34,130,87,46,46,84,67
1400000US31109003706,31109003706,"Census Tract 37.06, Lancaster County, Nebraska",5838,309,5341,360,148,151,29,32,216,146,0,14,15,24,89,68,0,14,89,68
1400000US31109003707,31109003707,"Census Tract 37.07, Lancaster County, Nebraska",7704,383,7301,350,15,24,0,14,139,112,0,14,14,22,235,158,27,41,208,160
1400000US31109003708,31109003708,"Census Tract 37.08, Lancaster County, Nebraska",4303,208,3946,256,9,14,0,10,261,178,0,10,81,128,6,9,0,10,6,9
1400000US31109003709,31109003709,"Census Tract 37.09, Lancaster County, Nebraska",5149,295,4774,290,48,39,13,18,40,34,0,14,25,31,249,182,9,14,240,183
1400000US31109003713,31109003713,"Census Tract 37.13, Lancaster County, Nebraska",2387,136,2251,173,58,64,0,10,57,66,0,10,0,10,21,32,21,32,0,10
1400000US31109003714,31109003714,"Census Tract 37.14, Lancaster County, Nebraska",2174,329,2132,324,0,10,0,10,29,30,0,10,0,10,13,22,0,10,13,22
1400000US31109003715,31109003715,"Census Tract 37.15, Lancaster County, Nebraska",2492,129,2403,126,0,10,0,10,44,58,0,10,0,10,45,38,13,20,32,35
1400000US31109003716,31109003716,"Census Tract 37.16, Lancaster County, Nebraska",4673,334,4243,336,78,94,0,10,228,145,0,10,0,10,124,167,0,10,124,167
1400000US31109003717,31109003717,"Census Tract 37.17, Lancaster County, Nebraska",3079,306,3017,291,2,7,41,56,19,32,0,10,0,10,0,10,0,10,0,10
1400000US31109003718,31109003718,"Census Tract 37.18, Lancaster County, Nebraska",1936,161,1710,260,50,73,0,10,176,125,0,10,0,10,0,10,0,10,0,10
1400000US31109003719,31109003719,"Census Tract 37.19, Lancaster County, Nebraska",3488,233,3256,238,111,95,0,10,121,122,0,10,0,10,0,10,0,10,0,10
1400000US31109003720,31109003720,"Census Tract 37.20, Lancaster County, Nebraska",1337,157,1275,173,0,10,0,10,20,30,0,10,0,10,42,63,0,10,42,63
1400000US31109003801,31109003801,"Census Tract 38.01, Lancaster County, Nebraska",4707,267,4401,288,106,111,0,10,37,36,58,95,0,10,105,77,32,37,73,69
1400000US31109003802,31109003802,"Census Tract 38.02, Lancaster County, Nebraska",2799,273,2739,277,12,19,0,10,11,14,0,10,20,30,17,22,0,10,17,22
1400000US31109010100,31109010100,"Census Tract 101, Lancaster County, Nebraska",6037,373,5934,377,0,14,19,31,22,26,0,14,21,36,41,32,0,14,41,32
1400000US31109010201,31109010201,"Census Tract 102.01, Lancaster County, Nebraska",4026,472,3368,428,346,434,23,33,233,187,0,10,20,21,36,36,21,35,15,25
1400000US31109010202,31109010202,"Census Tract 102.02, Lancaster County, Nebraska",4261,349,4217,341,20,28,0,10,12,25,0,10,0,10,12,18,0,10,12,18
1400000US31109010300,31109010300,"Census Tract 103, Lancaster County, Nebraska",3913,208,3796,214,62,52,4,5,8,11,0,10,0,10,43,54,0,10,43,54
1400000US31109010400,31109010400,"Census Tract 104, Lancaster County, Nebraska",8091,386,7880,395,39,28,2,4,29,27,0,14,0,14,141,105,0,14,141,105
1400000US31109983200,31109983200,"Census Tract 9832, Lancaster County, Nebraska",346,94,217,80,95,43,22,21,0,10,0,10,0,10,12,13,0,10,12,13
1400000US31111959700,31111959700,"Census Tract 9597, Lincoln County, Nebraska",3549,210,3515,212,0,10,0,10,0,10,0,10,0,10,34,30,10,16,24,23
1400000US31111959800,31111959800,"Census Tract 9598, Lincoln County, Nebraska",3105,213,2949,204,2,4,3,5,5,8,2,3,61,38,83,50,5,6,78,50
1400000US31111959900,31111959900,"Census Tract 9599, Lincoln County, Nebraska",5088,420,4546,442,41,54,10,14,0,14,0,14,131,164,360,145,251,141,109,67
1400000US31111960200,31111960200,"Census Tract 9602, Lincoln County, Nebraska",5057,359,4581,433,85,58,0,14,32,56,0,14,144,133,215,176,108,149,107,73
1400000US31111960300,31111960300,"Census Tract 9603, Lincoln County, Nebraska",4424,398,4149,391,37,36,7,12,0,10,0,10,154,137,77,62,0,10,77,62
1400000US31111960400,31111960400,"Census Tract 9604, Lincoln County, Nebraska",5901,378,5627,432,0,14,6,9,60,71,0,14,138,142,70,70,34,46,36,52
1400000US31111960500,31111960500,"Census Tract 9605, Lincoln County, Nebraska",5037,305,4854,317,75,48,9,14,74,62,0,14,0,14,25,31,4,10,21,26
1400000US31111960600,31111960600,"Census Tract 9606, Lincoln County, Nebraska",4051,218,3873,230,2,4,24,19,18,18,0,10,25,32,109,77,49,60,60,58
1400000US31113957500,31113957500,"Census Tract 9575, Logan County, Nebraska",724,74,724,74,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US31115972800,31115972800,"Census Tract 9728, Loup County, Nebraska",534,83,495,79,0,10,4,7,0,10,0,10,18,18,17,19,0,10,17,19
1400000US31117957900,31117957900,"Census Tract 9579, McPherson County, Nebraska",348,68,348,68,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US31119960600,31119960600,"Census Tract 9606, Madison County, Nebraska",5189,265,4898,296,115,113,95,103,50,62,0,14,3,6,28,36,0,14,28,36
1400000US31119960700,31119960700,"Census Tract 9607, Madison County, Nebraska",3007,237,2634,265,30,34,42,64,37,59,28,46,173,183,63,62,25,38,38,48
1400000US31119960801,31119960801,"Census Tract 9608.01, Madison County, Nebraska",4694,244,4598,255,0,10,0,10,64,78,0,10,31,46,1,4,0,10,1,4
1400000US31119960802,31119960802,"Census Tract 9608.02, Madison County, Nebraska",3315,180,3041,200,141,153,54,70,9,12,21,33,0,10,49,61,0,10,49,61
1400000US31119960900,31119960900,"Census Tract 9609, Madison County, Nebraska",4772,371,4276,416,69,72,251,238,0,10,0,10,10,18,166,174,0,10,166,174
1400000US31119961000,31119961000,"Census Tract 9610, Madison County, Nebraska",3238,291,3161,304,25,42,0,10,0,10,0,10,0,10,52,66,0,10,52,66
1400000US31119961100,31119961100,"Census Tract 9611, Madison County, Nebraska",2058,305,1904,297,17,28,3,7,8,16,0,10,124,159,2,5,0,10,2,5
1400000US31119961200,31119961200,"Census Tract 9612, Madison County, Nebraska",3362,214,3320,214,2,5,19,23,0,10,0,10,0,10,21,16,0,10,21,16
1400000US31119961300,31119961300,"Census Tract 9613, Madison County, Nebraska",5131,270,4666,314,43,61,131,137,37,41,0,14,217,176,37,38,29,36,8,14
1400000US31121966600,31121966600,"Census Tract 9666, Merrick County, Nebraska",1770,154,1733,142,10,16,0,10,5,9,0,10,0,10,22,27,5,7,17,26
1400000US31121966700,31121966700,"Census Tract 9667, Merrick County, Nebraska",2634,146,2619,145,4,6,6,10,0,10,0,10,0,10,5,6,0,10,5,6
1400000US31121966800,31121966800,"Census Tract 9668, Merrick County, Nebraska",3375,216,3210,211,27,36,36,46,5,10,0,10,21,20,76,57,3,6,73,57
1400000US31123952500,31123952500,"Census Tract 9525, Morrill County, Nebraska",4993,*****,4819,43,4,6,27,15,21,15,0,10,32,20,90,36,25,27,65,26
1400000US31125966100,31125966100,"Census Tract 9661, Nance County, Nebraska",3730,*****,3684,29,4,6,3,5,0,10,0,10,27,27,12,12,0,10,12,12
1400000US31127968100,31127968100,"Census Tract 9681, Nemaha County, Nebraska",3597,88,3449,104,41,30,19,19,11,13,0,10,27,35,50,44,0,10,50,44
1400000US31127968200,31127968200,"Census Tract 9682, Nemaha County, Nebraska",3627,88,3532,100,19,23,31,30,22,11,0,10,17,21,6,6,0,10,6,6
1400000US31129960000,31129960000,"Census Tract 9600, Nuckolls County, Nebraska",2345,134,2309,136,9,11,0,10,6,7,0,10,0,10,21,16,0,10,21,16
1400000US31129960100,31129960100,"Census Tract 9601, Nuckolls County, Nebraska",2145,134,2111,136,9,15,0,10,4,7,0,10,0,10,21,20,0,10,21,20
1400000US31131966600,31131966600,"Census Tract 9666, Otoe County, Nebraska",2089,127,2056,124,2,5,12,20,0,10,0,10,1,3,18,21,3,7,15,18
1400000US31131966700,31131966700,"Census Tract 9667, Otoe County, Nebraska",3089,171,3023,177,0,10,0,10,0,10,0,10,16,29,50,42,0,10,50,42
1400000US31131966800,31131966800,"Census Tract 9668, Otoe County, Nebraska",2998,205,2913,207,17,23,0,10,4,7,0,10,8,7,56,42,0,10,56,42
1400000US31131966900,31131966900,"Census Tract 9669, Otoe County, Nebraska",4635,263,4430,266,0,10,27,29,52,39,0,10,24,27,102,29,0,10,102,29
1400000US31131967000,31131967000,"Census Tract 9670, Otoe County, Nebraska",2918,240,2866,256,4,9,1,3,0,10,0,10,3,7,44,66,44,66,0,10
1400000US31133967800,31133967800,"Census Tract 9678, Pawnee County, Nebraska",2753,*****,2730,14,0,10,5,9,0,10,0,10,0,10,18,12,1,3,17,11
1400000US31135959300,31135959300,"Census Tract 9593, Perkins County, Nebraska",2947,*****,2925,16,0,10,0,10,0,10,0,10,5,7,17,15,0,10,17,15
1400000US31137967000,31137967000,"Census Tract 9670, Phelps County, Nebraska",2817,257,2760,257,6,12,10,18,10,16,0,10,0,10,31,32,0,10,31,32
1400000US31137967100,31137967100,"Census Tract 9671, Phelps County, Nebraska",3191,240,3143,233,0,10,0,10,0,10,0,10,0,10,48,73,0,10,48,73
1400000US31137967200,31137967200,"Census Tract 9672, Phelps County, Nebraska",3176,203,3092,203,5,8,17,23,22,23,11,14,4,5,25,21,0,10,25,21
1400000US31139979100,31139979100,"Census Tract 9791, Pierce County, Nebraska",3913,149,3820,146,4,8,16,23,4,5,0,10,14,15,55,29,10,12,45,27
1400000US31139979200,31139979200,"Census Tract 9792, Pierce County, Nebraska",3318,149,3279,141,2,4,10,15,13,13,0,10,0,10,14,14,7,10,7,9
1400000US31141965100,31141965100,"Census Tract 9651, Platte County, Nebraska",3940,178,3918,178,0,10,0,10,0,10,0,10,0,10,22,24,0,10,22,24
1400000US31141965298,31141965298,"Census Tract 9652.98, Platte County, Nebraska",3157,186,3107,187,1,3,1,2,12,16,0,10,0,10,36,60,0,10,36,60
1400000US31141965300,31141965300,"Census Tract 9653, Platte County, Nebraska",7078,428,6882,416,26,21,0,14,8,15,0,14,0,14,162,113,17,27,145,109
1400000US31141965400,31141965400,"Census Tract 9654, Platte County, Nebraska",4215,359,3975,372,0,10,0,10,0,10,0,10,87,122,153,152,0,10,153,152
1400000US31141965500,31141965500,"Census Tract 9655, Platte County, Nebraska",5852,296,5643,313,3,5,39,52,41,61,0,14,113,141,13,20,0,14,13,20
1400000US31141965600,31141965600,"Census Tract 9656, Platte County, Nebraska",5030,401,4562,439,60,89,0,14,0,14,0,14,251,216,157,105,84,71,73,63
1400000US31141965700,31141965700,"Census Tract 9657, Platte County, Nebraska",2923,314,2699,234,0,10,0,10,31,44,0,10,100,206,93,80,0,10,93,80
1400000US31143960000,31143960000,"Census Tract 9600, Polk County, Nebraska",2013,117,1983,112,0,10,0,10,2,3,0,10,0,10,28,22,0,10,28,22
1400000US31143960100,31143960100,"Census Tract 9601, Polk County, Nebraska",3358,117,3233,119,8,10,8,9,6,5,0,10,61,37,42,25,0,10,42,25
1400000US31145963100,31145963100,"Census Tract 9631, Red Willow County, Nebraska",2727,196,2675,198,0,10,6,8,0,10,0,10,32,51,14,16,0,10,14,16
1400000US31145963200,31145963200,"Census Tract 9632, Red Willow County, Nebraska",5031,278,4918,266,64,47,24,42,14,29,0,14,5,10,6,11,0,14,6,11
1400000US31145963300,31145963300,"Census Tract 9633, Red Willow County, Nebraska",3255,284,3099,276,28,28,34,36,30,31,0,10,0,10,64,45,24,27,40,38
1400000US31147964500,31147964500,"Census Tract 9645, Richardson County, Nebraska",1730,139,1611,113,0,10,56,42,10,10,0,10,0,10,53,48,0,10,53,48
1400000US31147968500,31147968500,"Census Tract 9685, Richardson County, Nebraska",2017,161,1979,164,7,12,6,9,4,6,0,10,3,6,18,26,0,10,18,26
1400000US31147968600,31147968600,"Census Tract 9686, Richardson County, Nebraska",4608,149,4321,159,7,14,25,28,10,16,0,10,8,13,237,86,0,10,237,86
1400000US31149974600,31149974600,"Census Tract 9746, Rock County, Nebraska",1540,114,1496,114,12,24,0,10,5,8,0,10,6,9,21,20,0,10,21,20
1400000US31151960600,31151960600,"Census Tract 9606, Saline County, Nebraska",7402,149,6682,343,176,101,38,42,0,14,0,14,250,261,256,172,77,114,179,109
1400000US31151960700,31151960700,"Census Tract 9607, Saline County, Nebraska",2252,193,2209,195,8,15,8,14,20,25,0,10,3,5,4,11,0,10,4,11
1400000US31151960800,31151960800,"Census Tract 9608, Saline County, Nebraska",1674,161,1635,161,5,9,0,10,10,23,0,10,18,22,6,7,0,10,6,7
1400000US31151960900,31151960900,"Census Tract 9609, Saline County, Nebraska",2950,162,2814,166,1,2,2,4,65,63,0,10,41,31,27,28,0,10,27,28
1400000US31153010103,31153010103,"Census Tract 101.03, Sarpy County, Nebraska",4548,209,3930,267,314,212,44,52,29,45,0,10,41,48,190,82,13,21,177,82
1400000US31153010104,31153010104,"Census Tract 101.04, Sarpy County, Nebraska",1963,234,1593,200,74,49,42,47,48,69,34,51,44,67,128,75,43,49,85,61
1400000US31153010105,31153010105,"Census Tract 101.05, Sarpy County, Nebraska",2869,172,2335,273,152,118,0,10,241,171,0,10,11,17,130,102,42,58,88,85
1400000US31153010106,31153010106,"Census Tract 101.06, Sarpy County, Nebraska",4488,422,3677,509,539,299,58,78,10,16,0,10,59,74,145,143,14,24,131,136
1400000US31153010107,31153010107,"Census Tract 101.07, Sarpy County, Nebraska",3325,271,2806,314,107,95,113,151,104,79,0,10,59,80,136,122,0,10,136,122
1400000US31153010108,31153010108,"Census Tract 101.08, Sarpy County, Nebraska",3375,341,2592,326,333,149,34,27,83,73,78,90,67,69,188,111,8,14,180,106
1400000US31153010203,31153010203,"Census Tract 102.03, Sarpy County, Nebraska",4549,215,4098,229,151,128,5,8,149,99,0,10,45,56,101,55,0,10,101,55
1400000US31153010204,31153010204,"Census Tract 102.04, Sarpy County, Nebraska",3075,295,2892,325,67,50,0,10,15,23,0,10,43,45,58,58,0,10,58,58
1400000US31153010205,31153010205,"Census Tract 102.05, Sarpy County, Nebraska",5468,269,4696,303,295,123,21,26,90,49,79,97,43,46,244,128,0,14,244,128
1400000US31153010206,31153010206,"Census Tract 102.06, Sarpy County, Nebraska",4445,355,3670,381,384,169,0,10,130,63,0,10,18,26,243,140,39,43,204,129
1400000US31153010207,31153010207,"Census Tract 102.07, Sarpy County, Nebraska",2089,210,1670,226,144,86,0,10,76,50,0,10,55,59,144,79,22,32,122,76
1400000US31153010208,31153010208,"Census Tract 102.08, Sarpy County, Nebraska",2674,167,2315,217,168,101,0,10,50,45,0,10,12,19,129,115,12,18,117,104
1400000US31153010302,31153010302,"Census Tract 103.02, Sarpy County, Nebraska",1232,269,847,222,173,115,8,14,22,21,6,14,13,21,163,135,0,10,163,135
1400000US31153010305,31153010305,"Census Tract 103.05, Sarpy County, Nebraska",1752,318,1486,261,84,69,97,131,8,12,2,7,30,35,45,44,12,21,33,39
1400000US31153010306,31153010306,"Census Tract 103.06, Sarpy County, Nebraska",1999,250,1829,253,85,84,0,10,4,8,0,10,12,20,69,56,0,10,69,56
1400000US31153010401,31153010401,"Census Tract 104.01, Sarpy County, Nebraska",2990,289,2336,329,257,134,9,16,93,81,9,17,37,66,249,198,6,11,243,198
1400000US31153010402,31153010402,"Census Tract 104.02, Sarpy County, Nebraska",4810,387,4090,444,551,313,41,49,93,62,0,10,21,29,14,22,0,10,14,22
1400000US31153010501,31153010501,"Census Tract 105.01, Sarpy County, Nebraska",6220,523,5177,527,326,262,43,52,130,79,0,14,433,256,111,84,0,14,111,84
1400000US31153010502,31153010502,"Census Tract 105.02, Sarpy County, Nebraska",4458,479,4202,505,36,37,45,62,46,61,0,10,66,64,63,50,14,21,49,45
1400000US31153010503,31153010503,"Census Tract 105.03, Sarpy County, Nebraska",3151,261,2921,247,95,79,8,15,42,49,0,10,54,51,31,37,0,10,31,37
1400000US31153010614,31153010614,"Census Tract 106.14, Sarpy County, Nebraska",5441,235,4731,293,345,215,14,20,151,137,8,20,104,108,88,79,0,14,88,79
1400000US31153010615,31153010615,"Census Tract 106.15, Sarpy County, Nebraska",2108,142,1765,176,47,46,0,10,105,111,0,10,140,110,51,40,29,37,22,21
1400000US31153010616,31153010616,"Census Tract 106.16, Sarpy County, Nebraska",3582,225,3273,266,64,73,5,10,46,44,0,10,45,60,149,100,0,10,149,100
1400000US31153010617,31153010617,"Census Tract 106.17, Sarpy County, Nebraska",5563,290,5016,328,220,198,0,14,107,58,0,14,16,19,204,182,0,14,204,182
1400000US31153010618,31153010618,"Census Tract 106.18, Sarpy County, Nebraska",5698,253,4924,274,70,44,5,8,478,199,0,14,81,109,140,88,0,14,140,88
1400000US31153010619,31153010619,"Census Tract 106.19, Sarpy County, Nebraska",4732,295,3987,561,253,167,29,25,148,145,0,10,76,85,239,181,0,10,239,181
1400000US31153010620,31153010620,"Census Tract 106.20, Sarpy County, Nebraska",3307,241,3054,224,47,48,0,10,75,67,0,10,1,2,130,97,0,10,130,97
1400000US31153010621,31153010621,"Census Tract 106.21, Sarpy County, Nebraska",5527,284,5171,403,278,235,0,14,10,16,0,14,35,38,33,37,0,14,33,37
1400000US31153010622,31153010622,"Census Tract 106.22, Sarpy County, Nebraska",2878,160,2593,215,42,37,0,10,74,85,0,10,35,54,134,102,0,10,134,102
1400000US31153010623,31153010623,"Census Tract 106.23, Sarpy County, Nebraska",4233,274,4063,308,15,24,0,10,49,70,0,10,16,26,90,80,0,10,90,80
1400000US31153010624,31153010624,"Census Tract 106.24, Sarpy County, Nebraska",5858,375,5383,375,122,83,0,14,86,86,0,14,87,102,180,132,0,14,180,132
1400000US31153010625,31153010625,"Census Tract 106.25, Sarpy County, Nebraska",5414,352,4773,391,310,326,0,14,148,115,0,14,17,28,166,122,0,14,166,122
1400000US31153010626,31153010626,"Census Tract 106.26, Sarpy County, Nebraska",5071,239,4648,310,35,62,0,14,177,215,0,14,17,26,194,156,125,142,69,72
1400000US31153010627,31153010627,"Census Tract 106.27, Sarpy County, Nebraska",2807,198,2765,207,0,10,0,10,0,10,0,10,11,17,31,52,0,10,31,52
1400000US31153010628,31153010628,"Census Tract 106.28, Sarpy County, Nebraska",4268,391,4103,405,123,158,0,10,0,10,0,10,9,14,33,32,0,10,33,32
1400000US31153010629,31153010629,"Census Tract 106.29, Sarpy County, Nebraska",1792,158,1710,170,42,46,0,10,12,18,0,10,11,29,17,21,0,10,17,21
1400000US31153010630,31153010630,"Census Tract 106.30, Sarpy County, Nebraska",2225,199,2069,194,82,132,24,31,9,16,0,10,0,10,41,42,0,10,41,42
1400000US31153010631,31153010631,"Census Tract 106.31, Sarpy County, Nebraska",4380,307,4333,298,34,60,0,10,0,10,0,10,0,10,13,22,0,10,13,22
1400000US31153010632,31153010632,"Census Tract 106.32, Sarpy County, Nebraska",3677,268,3631,275,0,10,0,10,0,10,0,10,0,10,46,67,0,10,46,67
1400000US31153010633,31153010633,"Census Tract 106.33, Sarpy County, Nebraska",2786,192,2732,203,0,10,0,10,0,10,5,11,7,10,42,36,0,10,42,36
1400000US31153010634,31153010634,"Census Tract 106.34, Sarpy County, Nebraska",2716,175,2601,178,20,35,10,15,54,65,0,10,18,31,13,13,13,13,0,10
1400000US31153010701,31153010701,"Census Tract 107.01, Sarpy County, Nebraska",2384,178,2374,185,0,10,10,19,0,10,0,10,0,10,0,10,0,10,0,10
1400000US31153010702,31153010702,"Census Tract 107.02, Sarpy County, Nebraska",3486,227,3391,232,3,6,12,19,17,27,0,10,3,5,60,58,0,10,60,58
1400000US31155968100,31155968100,"Census Tract 9681, Saunders County, Nebraska",3368,211,3356,210,0,10,3,6,9,11,0,10,0,10,0,10,0,10,0,10
1400000US31155968200,31155968200,"Census Tract 9682, Saunders County, Nebraska",5610,225,5454,237,24,26,0,14,3,5,0,14,40,53,89,56,0,14,89,56
1400000US31155968300,31155968300,"Census Tract 9683, Saunders County, Nebraska",4700,125,4570,129,15,17,0,10,39,20,0,10,0,10,76,26,0,10,76,26
1400000US31155968400,31155968400,"Census Tract 9684, Saunders County, Nebraska",4093,175,4029,170,18,22,37,19,0,10,0,10,8,10,1,2,0,10,1,2
1400000US31155968500,31155968500,"Census Tract 9685, Saunders County, Nebraska",2925,81,2805,123,0,10,29,25,0,10,0,10,60,79,31,32,0,10,31,32
1400000US31157952900,31157952900,"Census Tract 9529, Scotts Bluff County, Nebraska",3018,332,2965,327,0,10,4,7,20,20,0,10,4,6,25,35,3,5,22,32
1400000US31157953000,31157953000,"Census Tract 9530, Scotts Bluff County, Nebraska",3220,307,2919,306,7,9,32,46,15,17,0,10,105,40,142,122,27,38,115,117
1400000US31157953100,31157953100,"Census Tract 9531, Scotts Bluff County, Nebraska",2223,185,2072,198,4,6,33,50,18,18,0,10,72,66,24,28,7,11,17,24
1400000US31157953200,31157953200,"Census Tract 9532, Scotts Bluff County, Nebraska",1503,156,1496,156,0,10,3,7,0,10,0,10,0,10,4,6,0,10,4,6
1400000US31157953300,31157953300,"Census Tract 9533, Scotts Bluff County, Nebraska",3669,367,3345,367,6,13,96,65,81,45,0,10,141,91,0,10,0,10,0,10
1400000US31157953400,31157953400,"Census Tract 9534, Scotts Bluff County, Nebraska",2691,203,2529,178,76,65,1,3,0,10,10,22,50,55,25,36,24,36,1,2
1400000US31157953500,31157953500,"Census Tract 9535, Scotts Bluff County, Nebraska",3179,312,2834,306,91,78,33,32,35,31,0,10,138,92,48,47,22,37,26,33
1400000US31157953600,31157953600,"Census Tract 9536, Scotts Bluff County, Nebraska",2869,205,2652,225,9,14,0,10,51,55,0,10,41,67,116,92,0,10,116,92
1400000US31157953700,31157953700,"Census Tract 9537, Scotts Bluff County, Nebraska",4479,354,3639,425,1,4,242,121,0,10,0,10,309,141,288,164,84,60,204,129
1400000US31157953800,31157953800,"Census Tract 9538, Scotts Bluff County, Nebraska",4501,311,4313,297,39,39,66,61,0,10,0,10,58,56,25,26,3,5,22,27
1400000US31157953900,31157953900,"Census Tract 9539, Scotts Bluff County, Nebraska",5483,346,5325,336,2,4,1,4,33,31,10,22,94,95,18,24,6,9,12,22
1400000US31159960100,31159960100,"Census Tract 9601, Seward County, Nebraska",4267,183,4167,187,25,26,0,10,46,38,0,10,0,10,29,28,15,20,14,17
1400000US31159960200,31159960200,"Census Tract 9602, Seward County, Nebraska",2398,191,2331,195,32,31,0,10,0,10,0,10,5,8,30,29,0,10,30,29
1400000US31159960300,31159960300,"Census Tract 9603, Seward County, Nebraska",4956,182,4781,204,19,23,10,22,45,39,0,10,48,49,53,58,23,40,30,45
1400000US31159960400,31159960400,"Census Tract 9604, Seward County, Nebraska",5108,171,4934,189,6,7,3,8,41,34,0,14,94,93,30,26,0,14,30,26
1400000US31161951600,31161951600,"Census Tract 9516, Sheridan County, Nebraska",2059,153,1727,128,5,8,181,90,10,12,0,10,2,4,134,72,0,10,134,72
1400000US31161951700,31161951700,"Census Tract 9517, Sheridan County, Nebraska",3373,153,2953,130,4,9,214,100,19,11,0,10,2,4,181,103,5,9,176,103
1400000US31163970100,31163970100,"Census Tract 9701, Sherman County, Nebraska",3133,*****,3094,27,30,28,7,8,2,3,0,10,0,10,0,10,0,10,0,10
1400000US31165950100,31165950100,"Census Tract 9501, Sioux County, Nebraska",1262,73,1224,77,0,10,0,10,0,10,0,10,10,13,28,26,14,17,14,17
1400000US31167962100,31167962100,"Census Tract 9621, Stanton County, Nebraska",1712,156,1670,151,8,18,0,10,0,10,0,10,26,42,8,11,0,10,8,11
1400000US31167962200,31167962200,"Census Tract 9622, Stanton County, Nebraska",4427,156,4184,170,15,21,26,32,57,67,0,10,10,17,135,97,0,10,135,97
1400000US31169963100,31169963100,"Census Tract 9631, Thayer County, Nebraska",2708,110,2657,109,6,9,5,6,0,10,0,10,3,4,37,26,16,18,21,18
1400000US31169963200,31169963200,"Census Tract 9632, Thayer County, Nebraska",2487,110,2440,112,0,10,0,10,2,3,0,10,0,10,45,23,0,10,45,23
1400000US31171957100,31171957100,"Census Tract 9571, Thomas County, Nebraska",831,87,789,89,6,8,8,9,14,9,0,10,0,10,14,9,0,10,14,9
1400000US31173940100,31173940100,"Census Tract 9401, Thurston County, Nebraska",4360,210,2113,94,33,40,2057,201,18,12,8,12,10,9,121,59,0,10,121,59
1400000US31173940200,31173940200,"Census Tract 9402, Thurston County, Nebraska",2566,210,652,87,0,10,1862,207,10,11,0,10,2,3,40,25,2,7,38,24
1400000US31175971300,31175971300,"Census Tract 9713, Valley County, Nebraska",1834,146,1811,145,0,10,4,8,0,10,0,10,0,10,19,24,4,7,15,22
1400000US31175971400,31175971400,"Census Tract 9714, Valley County, Nebraska",2488,168,2429,169,1,3,7,11,0,10,0,10,25,33,26,32,0,10,26,32
1400000US31177050101,31177050101,"Census Tract 501.01, Washington County, Nebraska",3484,273,3354,287,26,26,11,16,36,35,25,38,22,32,10,12,0,10,10,12
